node_id,fraud_score,if_score,lof_score,heuristic_score,risk_level,is_anomaly
tx_47398,0.504471,0.238427,0.861698,0.35,MEDIUM,0
acc_M1631581906,0.50447,0.33435,0.88503,0.0,MEDIUM,0
acc_M268858250,0.50447,0.380122,0.833538,0.0,MEDIUM,0
acc_M1202703325,0.504467,0.323726,0.896976,0.0,MEDIUM,0
acc_C648259125,0.504466,0.390481,0.653124,0.45,MEDIUM,0
acc_C1181756029,0.504463,0.305542,0.711172,0.55,MEDIUM,0
tx_44572,0.504462,0.225112,0.876654,0.35,MEDIUM,0
tx_38640,0.504462,0.274873,0.820674,0.35,MEDIUM,0
acc_C1251556301,0.50446,0.332318,0.718541,0.45,MEDIUM,0
acc_M1257727480,0.504459,0.370915,0.843868,0.0,MEDIUM,0
acc_M187638756,0.504458,0.357363,0.859112,0.0,MEDIUM,0
acc_M580623663,0.504457,0.364235,0.851378,0.0,MEDIUM,0
acc_M1330691916,0.504457,0.33622,0.882895,0.0,MEDIUM,0
tx_45341,0.504453,0.286046,0.733081,0.55,MEDIUM,0
tx_16143,0.504449,0.2886,0.936447,0.0,MEDIUM,0
acc_M1431817332,0.504447,0.334792,0.884475,0.0,MEDIUM,0
tx_15173,0.504442,0.256548,0.841239,0.35,MEDIUM,0
acc_C1709112487,0.504437,0.330298,0.720758,0.45,MEDIUM,0
acc_M237980116,0.504433,0.314408,0.907374,0.0,MEDIUM,0
acc_M1650629052,0.504428,0.331069,0.888617,0.0,MEDIUM,0
acc_M1547583355,0.504428,0.31834,0.902939,0.0,MEDIUM,0
tx_37811,0.504427,0.393707,0.818147,0.0,MEDIUM,0
acc_M1683803818,0.504424,0.357624,0.858734,0.0,MEDIUM,0
tx_30114,0.504423,0.297507,0.926362,0.0,MEDIUM,0
tx_11536,0.50442,0.268153,0.959378,0.0,MEDIUM,0
acc_M1517758613,0.504416,0.329041,0.89087,0.0,MEDIUM,0
tx_45897,0.504416,0.120777,0.881416,0.65,MEDIUM,0
acc_M1769665845,0.504412,0.328894,0.891025,0.0,MEDIUM,0
tx_13892,0.504411,0.266772,0.960908,0.0,MEDIUM,0
acc_M248895428,0.504409,0.347205,0.870417,0.0,MEDIUM,0
acc_M710623214,0.504408,0.324554,0.895896,0.0,MEDIUM,0
tx_5837,0.504408,0.303274,0.919838,0.0,MEDIUM,0
tx_40065,0.504405,0.275501,0.951074,0.0,MEDIUM,0
tx_31810,0.504404,0.26693,0.960714,0.0,MEDIUM,0
acc_M257956076,0.504395,0.360508,0.855415,0.0,MEDIUM,0
tx_39544,0.504395,0.312906,0.908967,0.0,MEDIUM,0
acc_C773817106,0.504391,0.321019,0.73108,0.45,MEDIUM,0
acc_M228756739,0.504387,0.339585,0.878936,0.0,MEDIUM,0
tx_38374,0.504383,0.308479,0.913918,0.0,MEDIUM,0
acc_M1910374975,0.504375,0.321703,0.899022,0.0,MEDIUM,0
tx_25498,0.504374,0.270232,0.956924,0.0,MEDIUM,0
acc_M1714745873,0.504373,0.344097,0.873822,0.0,MEDIUM,0
tx_40282,0.504371,0.185738,0.920724,0.35,MEDIUM,0
tx_3582,0.504361,0.288042,0.936856,0.0,MEDIUM,0
tx_28985,0.50436,0.272073,0.954819,0.0,MEDIUM,0
tx_29845,0.504359,0.269241,0.958002,0.0,MEDIUM,0
tx_15078,0.504357,0.271622,0.955317,0.0,MEDIUM,0
acc_M1578214304,0.504355,0.328808,0.890978,0.0,MEDIUM,0
tx_33281,0.504354,0.361245,0.723234,0.35,MEDIUM,0
acc_C1835841364,0.504347,0.340697,0.708832,0.45,MEDIUM,0
tx_12860,0.504344,0.270855,0.956148,0.0,MEDIUM,0
acc_M29774113,0.504342,0.349061,0.868162,0.0,MEDIUM,0
acc_M1696426547,0.50434,0.329351,0.890332,0.0,MEDIUM,0
tx_15323,0.50434,0.310899,0.911089,0.0,MEDIUM,0
acc_M238550481,0.504336,0.316737,0.90451,0.0,MEDIUM,0
tx_15517,0.504331,0.316947,0.904262,0.0,MEDIUM,0
tx_7963,0.504331,0.281574,0.944056,0.0,MEDIUM,0
acc_M1037553092,0.50433,0.319519,0.901365,0.0,MEDIUM,0
acc_C1949437390,0.504325,0.344127,0.70492,0.45,MEDIUM,0
tx_42432,0.504322,0.311774,0.91006,0.0,MEDIUM,0
acc_M1528194080,0.504317,0.325771,0.8943,0.0,MEDIUM,0
tx_32135,0.504317,0.222293,0.879463,0.35,MEDIUM,0
tx_44666,0.504316,0.2623,0.890702,0.2,MEDIUM,0
tx_13596,0.504316,0.397076,0.73908,0.2,MEDIUM,0
acc_M1633530712,0.504316,0.360743,0.854953,0.0,MEDIUM,0
tx_11860,0.504315,0.280761,0.944932,0.0,MEDIUM,0
tx_28970,0.504311,0.294394,0.929584,0.0,MEDIUM,0
acc_M426264029,0.50431,0.371533,0.8428,0.0,MEDIUM,0
acc_C900055067,0.504307,0.309186,0.875434,0.1,MEDIUM,0
tx_49248,0.504305,0.1925,0.912949,0.35,MEDIUM,0
tx_49531,0.504303,0.29049,0.933957,0.0,MEDIUM,0
tx_34089,0.504302,0.35836,0.726349,0.35,MEDIUM,0
tx_21148,0.504298,0.283804,0.941465,0.0,MEDIUM,0
acc_M483589979,0.504298,0.361142,0.85446,0.0,MEDIUM,0
acc_M884872785,0.504294,0.354286,0.862165,0.0,MEDIUM,0
tx_36930,0.50429,0.281099,0.944489,0.0,MEDIUM,0
tx_34413,0.504289,0.319755,0.900999,0.0,MEDIUM,0
tx_43542,0.504288,0.305207,0.917363,0.0,MEDIUM,0
acc_M273161335,0.504288,0.320574,0.900074,0.0,MEDIUM,0
tx_30343,0.504286,0.280897,0.944707,0.0,MEDIUM,0
tx_42241,0.504286,0.285775,0.939218,0.0,MEDIUM,0
tx_7660,0.504281,0.304162,0.918519,0.0,MEDIUM,0
tx_31017,0.50427,0.274064,0.952352,0.0,MEDIUM,0
acc_M1913374795,0.504268,0.350785,0.866038,0.0,MEDIUM,0
tx_16191,0.504268,0.24609,0.908819,0.2,MEDIUM,0
tx_24566,0.504268,0.280837,0.944728,0.0,MEDIUM,0
tx_26811,0.504267,0.311122,0.910654,0.0,MEDIUM,0
tx_49064,0.504263,0.298946,0.924345,0.0,MEDIUM,0
tx_45140,0.50426,0.29424,0.929629,0.0,MEDIUM,0
tx_20591,0.504257,0.265391,0.962079,0.0,MEDIUM,0
tx_3819,0.504256,0.28468,0.940375,0.0,MEDIUM,0
acc_M116650158,0.504254,0.325706,0.894216,0.0,MEDIUM,0
tx_21197,0.504253,0.284645,0.940407,0.0,MEDIUM,0
tx_29833,0.504251,0.26637,0.960962,0.0,MEDIUM,0
acc_M301740436,0.50425,0.365757,0.849149,0.0,MEDIUM,0
acc_M1185783525,0.50425,0.331009,0.888239,0.0,MEDIUM,0
tx_17476,0.504239,0.287111,0.937597,0.0,MEDIUM,0
acc_C1461893168,0.504238,0.335892,0.713967,0.45,MEDIUM,0
tx_47828,0.504238,0.264033,0.963556,0.0,MEDIUM,0
acc_M408885810,0.504237,0.337388,0.881031,0.0,MEDIUM,0
tx_1642,0.504234,0.28033,0.945215,0.0,MEDIUM,0
tx_5996,0.504231,0.279839,0.94576,0.0,MEDIUM,0
acc_M1555990397,0.50423,0.355978,0.860099,0.0,MEDIUM,0
acc_M1442294115,0.504227,0.34677,0.870451,0.0,MEDIUM,0
acc_M566452877,0.504227,0.323258,0.896903,0.0,MEDIUM,0
tx_2738,0.504223,0.285789,0.939043,0.0,MEDIUM,0
acc_C1210454182,0.50422,0.336841,0.712854,0.45,MEDIUM,0
acc_M835630411,0.504218,0.34482,0.872624,0.0,MEDIUM,0
tx_10140,0.504211,0.258718,0.96947,0.0,MEDIUM,0
acc_M766991922,0.50421,0.352475,0.86399,0.0,MEDIUM,0
tx_11528,0.504208,0.287306,0.9373,0.0,MEDIUM,0
tx_49630,0.504202,0.281176,0.944181,0.0,MEDIUM,0
tx_9287,0.504201,0.282274,0.942944,0.0,MEDIUM,0
tx_10094,0.504199,0.271838,0.954681,0.0,MEDIUM,0
tx_49104,0.504198,0.294545,0.79788,0.35,MEDIUM,0
acc_C29766210,0.504197,0.316761,0.735387,0.45,MEDIUM,0
tx_8204,0.504197,0.304582,0.917836,0.0,MEDIUM,0
acc_M1919237021,0.504195,0.364897,0.84998,0.0,MEDIUM,0
acc_C1797717514,0.504195,0.33639,0.713299,0.45,MEDIUM,0
tx_48285,0.504193,0.164953,0.943662,0.35,MEDIUM,0
tx_30539,0.504193,0.25645,0.840726,0.35,MEDIUM,0
acc_C1051223464,0.504192,0.34609,0.702379,0.45,MEDIUM,0
tx_46056,0.504191,0.270441,0.956232,0.0,MEDIUM,0
acc_C577948592,0.504188,0.339478,0.709807,0.45,MEDIUM,0
tx_30844,0.504187,0.263642,0.963869,0.0,MEDIUM,0
tx_35048,0.504186,0.270436,0.956223,0.0,MEDIUM,0
tx_8211,0.504186,0.268375,0.958543,0.0,MEDIUM,0
tx_46824,0.504184,0.27684,0.949014,0.0,MEDIUM,0
acc_M35931524,0.504184,0.312815,0.908542,0.0,MEDIUM,0
acc_M1532556857,0.504183,0.348057,0.868895,0.0,MEDIUM,0
acc_M967631271,0.504182,0.329129,0.890185,0.0,MEDIUM,0
acc_M660743486,0.50418,0.356326,0.859584,0.0,MEDIUM,0
tx_22833,0.504179,0.302485,0.920153,0.0,MEDIUM,0
tx_3239,0.504179,0.309496,0.912263,0.0,MEDIUM,0
acc_M836588769,0.504178,0.336019,0.882425,0.0,MEDIUM,0
tx_21493,0.504174,0.300559,0.922307,0.0,MEDIUM,0
acc_M404036116,0.504173,0.339509,0.878485,0.0,MEDIUM,0
acc_M1577160470,0.504173,0.336099,0.88232,0.0,MEDIUM,0
acc_C845442767,0.504169,0.325991,0.724934,0.45,MEDIUM,0
acc_C1834992330,0.504169,0.399195,0.773827,0.1,MEDIUM,0
acc_M740626050,0.504169,0.321832,0.898362,0.0,MEDIUM,0
acc_C947408416,0.504169,0.348306,0.699828,0.45,MEDIUM,0
tx_21841,0.504168,0.322456,0.897656,0.0,MEDIUM,0
tx_26544,0.504166,0.283083,0.941946,0.0,MEDIUM,0
acc_M1963979411,0.504164,0.320943,0.899348,0.0,MEDIUM,0
tx_43759,0.504162,0.300088,0.922805,0.0,MEDIUM,0
tx_21141,0.504161,0.359537,0.855922,0.0,MEDIUM,0
acc_C511148156,0.504161,0.378261,0.62861,0.55,MEDIUM,0
acc_C1567578162,0.50416,0.331791,0.718386,0.45,MEDIUM,0
acc_C1086930339,0.504157,0.33047,0.719864,0.45,MEDIUM,0
tx_34874,0.504157,0.298785,0.924259,0.0,MEDIUM,0
tx_37419,0.504156,0.291416,0.932548,0.0,MEDIUM,0
tx_11503,0.504156,0.303568,0.918875,0.0,MEDIUM,0
tx_39279,0.504155,0.2818,0.943361,0.0,MEDIUM,0
acc_C1196112445,0.504154,0.335185,0.714552,0.45,MEDIUM,0
acc_C1105429465,0.504151,0.387025,0.656225,0.45,MEDIUM,0
tx_24602,0.50415,0.292897,0.930865,0.0,MEDIUM,0
acc_M999619421,0.504147,0.310687,0.910845,0.0,MEDIUM,0
acc_C1763576224,0.504144,0.337663,0.674238,0.55,MEDIUM,0
tx_5177,0.504143,0.324201,0.895632,0.0,MEDIUM,0
acc_C476841374,0.504142,0.317472,0.734449,0.45,MEDIUM,0
tx_44833,0.504127,0.313919,0.907159,0.0,MEDIUM,0
tx_16638,0.504127,0.274419,0.951596,0.0,MEDIUM,0
acc_C1344275068,0.504124,0.457037,0.746142,0.0,MEDIUM,0
tx_26031,0.504124,0.286281,0.938243,0.0,MEDIUM,0
acc_M2074865054,0.50412,0.344466,0.872775,0.0,MEDIUM,0
acc_M1755654501,0.50412,0.347016,0.869907,0.0,MEDIUM,0
acc_C2142868578,0.504119,0.368465,0.677025,0.45,MEDIUM,0
tx_30026,0.504118,0.300184,0.922588,0.0,MEDIUM,0
tx_26104,0.504117,0.262122,0.965405,0.0,MEDIUM,0
tx_10607,0.504115,0.273791,0.952273,0.0,MEDIUM,0
tx_13356,0.504113,0.312104,0.909164,0.0,MEDIUM,0
acc_C730949640,0.504111,0.333129,0.716758,0.45,MEDIUM,0
acc_M515838562,0.504111,0.33644,0.881783,0.0,MEDIUM,0
tx_22847,0.504111,0.275317,0.950545,0.0,MEDIUM,0
tx_2820,0.50411,0.273968,0.952061,0.0,MEDIUM,0
acc_C1235999208,0.504109,0.345055,0.665836,0.55,MEDIUM,0
tx_30092,0.504107,0.299811,0.92298,0.0,MEDIUM,0
acc_M1433976386,0.504107,0.35865,0.856786,0.0,MEDIUM,0
acc_C1132369181,0.504104,0.325112,0.72576,0.45,MEDIUM,0
acc_M1885367765,0.504104,0.315635,0.90517,0.0,MEDIUM,0
acc_M2051119589,0.504103,0.368849,0.845301,0.0,MEDIUM,0
tx_31801,0.504103,0.275261,0.95059,0.0,MEDIUM,0
tx_25581,0.5041,0.287153,0.937204,0.0,MEDIUM,0
tx_13561,0.5041,0.294664,0.928753,0.0,MEDIUM,0
acc_M584341178,0.504098,0.330743,0.88816,0.0,MEDIUM,0
acc_M1760312310,0.504096,0.337087,0.881018,0.0,MEDIUM,0
tx_24743,0.504094,0.30677,0.783869,0.35,MEDIUM,0
acc_M395888457,0.504092,0.33639,0.88179,0.0,MEDIUM,0
tx_49025,0.504083,0.200812,0.903045,0.35,MEDIUM,0
tx_2634,0.504081,0.351608,0.864644,0.0,MEDIUM,0
acc_M1823241293,0.504079,0.384661,0.827455,0.0,MEDIUM,0
acc_M2104001672,0.504079,0.395703,0.815032,0.0,MEDIUM,0
tx_21771,0.504078,0.276231,0.949435,0.0,MEDIUM,0
acc_M219357215,0.504074,0.351454,0.864799,0.0,MEDIUM,0
acc_C1608307277,0.504069,0.313291,0.738972,0.45,MEDIUM,0
acc_M831500043,0.504064,0.337323,0.88067,0.0,MEDIUM,0
tx_32873,0.504063,0.272383,0.953728,0.0,MEDIUM,0
acc_M385407526,0.504063,0.330133,0.888758,0.0,MEDIUM,0
tx_33892,0.504061,0.208118,0.894771,0.35,MEDIUM,0
tx_17037,0.50406,0.280405,0.944695,0.0,MEDIUM,0
tx_43806,0.504057,0.265377,0.961593,0.0,MEDIUM,0
tx_37559,0.504054,0.259996,0.967641,0.0,MEDIUM,0
tx_3519,0.50405,0.324793,0.894733,0.0,MEDIUM,0
acc_M1951675497,0.504049,0.373289,0.840171,0.0,MEDIUM,0
tx_49315,0.504048,0.271669,0.954494,0.0,MEDIUM,0
tx_2368,0.504046,0.289473,0.934457,0.0,MEDIUM,0
tx_10753,0.504044,0.330436,0.888369,0.0,MEDIUM,0
acc_C1589127750,0.504042,0.34719,0.700767,0.45,MEDIUM,0
acc_M1586738337,0.504037,0.337117,0.880834,0.0,MEDIUM,0
tx_46782,0.504037,0.284795,0.939699,0.0,MEDIUM,0
tx_35357,0.504036,0.261648,0.965737,0.0,MEDIUM,0
acc_C1126795858,0.504034,0.310299,0.704749,0.55,MEDIUM,0
tx_26940,0.504033,0.312981,0.907978,0.0,MEDIUM,0
tx_8884,0.504031,0.301929,0.920407,0.0,MEDIUM,0
tx_13808,0.504028,0.326665,0.892572,0.0,MEDIUM,0
acc_M1323051231,0.504026,0.346615,0.870123,0.0,MEDIUM,0
acc_M2013522811,0.504026,0.355592,0.860024,0.0,MEDIUM,0
tx_23803,0.504023,0.298616,0.924115,0.0,MEDIUM,0
acc_M1850349439,0.504022,0.342629,0.874599,0.0,MEDIUM,0
acc_C1545878322,0.504021,0.369046,0.676127,0.45,MEDIUM,0
tx_30235,0.504017,0.351034,0.79013,0.2,MEDIUM,0
acc_C111541387,0.504017,0.327181,0.723213,0.45,MEDIUM,0
tx_24125,0.504015,0.304341,0.673903,0.65,MEDIUM,0
tx_5370,0.504014,0.296279,0.926721,0.0,MEDIUM,0
acc_M470092156,0.50401,0.322013,0.897759,0.0,MEDIUM,0
acc_C1403282300,0.50401,0.317429,0.865418,0.1,MEDIUM,0
acc_C6650683,0.504008,0.351674,0.695636,0.45,MEDIUM,0
acc_C383331602,0.504007,0.331219,0.718645,0.45,MEDIUM,0
tx_31046,0.504007,0.293921,0.929357,0.0,MEDIUM,0
acc_M1060578309,0.504005,0.392913,0.817984,0.0,MEDIUM,0
acc_M464233753,0.504005,0.335732,0.882315,0.0,MEDIUM,0
acc_C1882873973,0.504004,0.323081,0.727795,0.45,MEDIUM,0
acc_C209379634,0.504004,0.323556,0.72726,0.45,MEDIUM,0
tx_46965,0.504003,0.18123,0.812375,0.65,MEDIUM,0
tx_36351,0.504003,0.271226,0.954879,0.0,MEDIUM,0
tx_22365,0.504003,0.201433,0.827145,0.55,MEDIUM,0
tx_36138,0.503998,0.16865,0.864015,0.55,MEDIUM,0
tx_44308,0.503995,0.301064,0.921291,0.0,MEDIUM,0
acc_M464733325,0.503995,0.343985,0.873004,0.0,MEDIUM,0
acc_M1862288098,0.503994,0.352913,0.862959,0.0,MEDIUM,0
tx_32959,0.503994,0.303349,0.787467,0.35,MEDIUM,0
acc_M1653331838,0.503992,0.345677,0.871093,0.0,MEDIUM,0
tx_10303,0.50399,0.290214,0.933485,0.0,MEDIUM,0
tx_39670,0.503988,0.30112,0.921209,0.0,MEDIUM,0
tx_6784,0.503985,0.262365,0.964801,0.0,MEDIUM,0
tx_9312,0.503985,0.239075,0.991002,0.0,MEDIUM,0
tx_3881,0.503984,0.304979,0.916858,0.0,MEDIUM,0
tx_25490,0.503983,0.256732,0.971134,0.0,MEDIUM,0
acc_C1358288856,0.503982,0.338058,0.710889,0.45,MEDIUM,0
tx_35481,0.503981,0.242802,0.74305,0.65,MEDIUM,0
tx_47664,0.503981,0.163073,0.945246,0.35,MEDIUM,0
tx_7584,0.50398,0.276616,0.948756,0.0,MEDIUM,0
tx_47624,0.503978,0.30044,0.715701,0.55,MEDIUM,0
acc_M463033461,0.503976,0.331432,0.887078,0.0,MEDIUM,0
acc_M111020311,0.503973,0.346824,0.869756,0.0,MEDIUM,0
tx_31261,0.503973,0.293524,0.929718,0.0,MEDIUM,0
acc_M1242268178,0.503971,0.306803,0.914774,0.0,MEDIUM,0
tx_9984,0.503967,0.29493,0.928121,0.0,MEDIUM,0
tx_25983,0.503966,0.279678,0.945277,0.0,MEDIUM,0
tx_9482,0.503963,0.281439,0.943287,0.0,MEDIUM,0
acc_M1254271504,0.503963,0.356486,0.858862,0.0,MEDIUM,0
acc_M1029751061,0.503961,0.313495,0.90722,0.0,MEDIUM,0
tx_10651,0.50396,0.343527,0.742182,0.35,MEDIUM,0
tx_28954,0.503954,0.306188,0.915424,0.0,MEDIUM,0
acc_C2062936974,0.503954,0.332666,0.716886,0.45,MEDIUM,0
tx_5637,0.503952,0.289176,0.934558,0.0,MEDIUM,0
acc_C1589876871,0.503952,0.337177,0.711806,0.45,MEDIUM,0
acc_C924920633,0.50395,0.321287,0.692177,0.55,MEDIUM,0
acc_M956958624,0.503948,0.347193,0.869278,0.0,MEDIUM,0
tx_20636,0.503946,0.27257,0.953223,0.0,MEDIUM,0
acc_M84528413,0.503945,0.327493,0.891434,0.0,MEDIUM,0
acc_M611538916,0.503942,0.343965,0.872894,0.0,MEDIUM,0
tx_17825,0.50394,0.30049,0.921799,0.0,MEDIUM,0
acc_C465134665,0.503939,0.336263,0.712802,0.45,MEDIUM,0
tx_6876,0.503938,0.261999,0.965096,0.0,MEDIUM,0
acc_C1135523296,0.503936,0.391677,0.819202,0.0,MEDIUM,0
tx_4449,0.503935,0.268484,0.957792,0.0,MEDIUM,0
tx_28569,0.503934,0.281685,0.942939,0.0,MEDIUM,0
acc_C371976476,0.503933,0.335701,0.713419,0.45,MEDIUM,0
tx_29739,0.503933,0.264195,0.962614,0.0,MEDIUM,0
acc_C1026319658,0.503932,0.366699,0.678544,0.45,MEDIUM,0
acc_M175956317,0.503928,0.333993,0.884078,0.0,MEDIUM,0
acc_M431194126,0.503926,0.345001,0.871689,0.0,MEDIUM,0
tx_29208,0.503925,0.279393,0.945496,0.0,MEDIUM,0
acc_C970842787,0.503924,0.32561,0.724749,0.45,MEDIUM,0
acc_C1555243328,0.503924,0.342128,0.706165,0.45,MEDIUM,0
tx_39395,0.503919,0.280803,0.943895,0.0,MEDIUM,0
acc_C1072606888,0.503914,0.325643,0.724686,0.45,MEDIUM,0
tx_1855,0.503913,0.23384,0.865462,0.35,MEDIUM,0
tx_36408,0.503912,0.30184,0.920211,0.0,MEDIUM,0
tx_31147,0.503912,0.271301,0.954566,0.0,MEDIUM,0
acc_M1294054661,0.503912,0.331216,0.887161,0.0,MEDIUM,0
tx_32117,0.503907,0.327809,0.890982,0.0,MEDIUM,0
acc_C1938952031,0.503906,0.297476,0.718855,0.55,MEDIUM,0
tx_25244,0.503906,0.2527,0.975476,0.0,MEDIUM,0
acc_M1493762588,0.503905,0.340225,0.87701,0.0,MEDIUM,0
tx_14784,0.503904,0.291687,0.931612,0.0,MEDIUM,0
acc_M468392845,0.503902,0.338309,0.879158,0.0,MEDIUM,0
acc_C1847435703,0.503898,0.46136,0.740715,0.0,MEDIUM,0
tx_24932,0.503896,0.274642,0.950768,0.0,MEDIUM,0
acc_C441446121,0.503895,0.374224,0.669986,0.45,MEDIUM,0
tx_33696,0.503894,0.275772,0.94949,0.0,MEDIUM,0
acc_C615762846,0.503894,0.32639,0.723795,0.45,MEDIUM,0
tx_40674,0.503893,0.319023,0.900832,0.0,MEDIUM,0
acc_M2059590476,0.503893,0.354817,0.860563,0.0,MEDIUM,0
acc_C86506638,0.503892,0.314081,0.737639,0.45,MEDIUM,0
tx_10175,0.503892,0.301179,0.920904,0.0,MEDIUM,0
tx_2538,0.503882,0.279523,0.945241,0.0,MEDIUM,0
tx_46431,0.503882,0.348195,0.867985,0.0,MEDIUM,0
tx_32716,0.503881,0.246825,0.982024,0.0,MEDIUM,0
tx_1461,0.50388,0.322899,0.896438,0.0,MEDIUM,0
tx_5464,0.503879,0.272632,0.952986,0.0,MEDIUM,0
tx_33460,0.503877,0.290006,0.727186,0.55,MEDIUM,0
tx_20215,0.503876,0.302986,0.91883,0.0,MEDIUM,0
tx_21571,0.503872,0.338006,0.673174,0.55,MEDIUM,0
acc_C1861656255,0.50387,0.34891,0.698401,0.45,MEDIUM,0
tx_27846,0.503869,0.342651,0.87419,0.0,MEDIUM,0
tx_40042,0.503869,0.265423,0.961072,0.0,MEDIUM,0
acc_M97761958,0.503864,0.352655,0.862923,0.0,MEDIUM,0
tx_47614,0.503864,0.118173,0.920464,0.55,MEDIUM,0
tx_13030,0.503861,0.255212,0.97254,0.0,MEDIUM,0
tx_7570,0.503858,0.286702,0.937106,0.0,MEDIUM,0
acc_C1347392530,0.503855,0.330173,0.719443,0.45,MEDIUM,0
tx_33941,0.503853,0.272237,0.953366,0.0,MEDIUM,0
tx_23215,0.50385,0.289297,0.934166,0.0,MEDIUM,0
tx_7310,0.503848,0.286018,0.93785,0.0,MEDIUM,0
acc_M1293962032,0.503847,0.412777,0.795243,0.0,MEDIUM,0
tx_19118,0.503838,0.348178,0.867895,0.0,MEDIUM,0
tx_22286,0.503838,0.283365,0.940809,0.0,MEDIUM,0
tx_36047,0.503837,0.270409,0.880382,0.2,MEDIUM,0
tx_25184,0.503836,0.264074,0.962506,0.0,MEDIUM,0
acc_M311245180,0.503836,0.330527,0.887749,0.0,MEDIUM,0
acc_M2003434760,0.503835,0.388742,0.822252,0.0,MEDIUM,0
tx_44858,0.503834,0.27156,0.954081,0.0,MEDIUM,0
acc_C1414530383,0.503834,0.320314,0.730482,0.45,MEDIUM,0
tx_23345,0.503829,0.338256,0.879034,0.0,MEDIUM,0
acc_M792434469,0.503828,0.322222,0.897071,0.0,MEDIUM,0
acc_C1353138617,0.503827,0.335552,0.713322,0.45,MEDIUM,0
acc_M925410680,0.503825,0.359682,0.85492,0.0,MEDIUM,0
tx_19813,0.503821,0.263467,0.831902,0.35,MEDIUM,0
acc_C1376035460,0.503821,0.317317,0.733821,0.45,MEDIUM,0
tx_10611,0.503819,0.276587,0.948387,0.0,MEDIUM,0
tx_1967,0.503819,0.310203,0.910568,0.0,MEDIUM,0
tx_22832,0.503817,0.28106,0.94335,0.0,MEDIUM,0
acc_M770454960,0.503813,0.352452,0.863025,0.0,MEDIUM,0
tx_8908,0.503813,0.310374,0.910361,0.0,MEDIUM,0
acc_M1573597233,0.503811,0.372808,0.84012,0.0,MEDIUM,0
tx_30434,0.50381,0.268058,0.957959,0.0,MEDIUM,0
tx_31109,0.50381,0.299743,0.922314,0.0,MEDIUM,0
tx_1665,0.503808,0.293109,0.929772,0.0,MEDIUM,0
acc_M1457148583,0.503806,0.349325,0.866525,0.0,MEDIUM,0
acc_M1401342799,0.503804,0.332822,0.885086,0.0,MEDIUM,0
tx_45115,0.503803,0.278069,0.94668,0.0,MEDIUM,0
acc_C2018274497,0.503799,0.313869,0.737644,0.45,MEDIUM,0
acc_M325461513,0.503796,0.378786,0.833355,0.0,MEDIUM,0
tx_38601,0.503795,0.36609,0.847637,0.0,MEDIUM,0
tx_47729,0.503795,0.269466,0.956338,0.0,MEDIUM,0
tx_10423,0.503794,0.297857,0.924395,0.0,MEDIUM,0
tx_1968,0.50379,0.287324,0.936236,0.0,MEDIUM,0
tx_37178,0.503789,0.28467,0.939219,0.0,MEDIUM,0
acc_M1550821155,0.503783,0.35555,0.859465,0.0,MEDIUM,0
acc_M887060117,0.503782,0.348315,0.867602,0.0,MEDIUM,0
acc_M707108719,0.503782,0.326296,0.892373,0.0,MEDIUM,0
tx_945,0.503779,0.295654,0.926838,0.0,MEDIUM,0
acc_C969048635,0.503779,0.338757,0.709595,0.45,MEDIUM,0
tx_30447,0.503778,0.284718,0.939136,0.0,MEDIUM,0
tx_10613,0.503778,0.298399,0.923746,0.0,MEDIUM,0
tx_15056,0.503777,0.236169,0.993751,0.0,MEDIUM,0
acc_M551486337,0.503773,0.354539,0.860577,0.0,MEDIUM,0
acc_C920501058,0.503767,0.318708,0.732122,0.45,MEDIUM,0
tx_33654,0.503767,0.252204,0.844439,0.35,MEDIUM,0
tx_33339,0.503766,0.29757,0.924647,0.0,MEDIUM,0
tx_33807,0.503765,0.308898,0.911902,0.0,MEDIUM,0
acc_C354258807,0.503765,0.347787,0.699403,0.45,MEDIUM,0
tx_31125,0.503764,0.266711,0.959359,0.0,MEDIUM,0
acc_M359149386,0.503762,0.308589,0.912242,0.0,MEDIUM,0
acc_M92862012,0.503758,0.371612,0.841331,0.0,MEDIUM,0
acc_C1670033575,0.503755,0.356333,0.689763,0.45,MEDIUM,0
tx_37524,0.503752,0.290087,0.726782,0.55,MEDIUM,0
acc_M866393364,0.503749,0.329745,0.88841,0.0,MEDIUM,0
tx_7881,0.503749,0.288397,0.934925,0.0,MEDIUM,0
acc_C1146319296,0.503749,0.312552,0.739002,0.45,MEDIUM,0
acc_M685585868,0.503747,0.358087,0.856521,0.0,MEDIUM,0
acc_M1518313648,0.503743,0.332428,0.885376,0.0,MEDIUM,0
acc_M1848760713,0.503742,0.292779,0.929978,0.0,MEDIUM,0
tx_40472,0.503742,0.268188,0.957643,0.0,MEDIUM,0
acc_C1360130228,0.503735,0.335596,0.713043,0.45,MEDIUM,0
tx_7745,0.503733,0.29709,0.925107,0.0,MEDIUM,0
tx_1914,0.503733,0.297151,0.925037,0.0,MEDIUM,0
acc_M1861043945,0.50373,0.369936,0.843147,0.0,MEDIUM,0
acc_M1707583366,0.503724,0.32907,0.889105,0.0,MEDIUM,0
acc_M547187423,0.503724,0.333041,0.884639,0.0,MEDIUM,0
acc_C677509981,0.503724,0.330792,0.71842,0.45,MEDIUM,0
tx_7503,0.503723,0.279167,0.945244,0.0,MEDIUM,0
acc_C227972178,0.503723,0.33319,0.71572,0.45,MEDIUM,0
